tj_id,fp_atc,fp_alt,alt-atc,fp_avg,fp_e,atc-e,total_25
richiepalacios,117.894376,108.15417699999999,-9.740199000000004,113.02427649999998,228.0,-110.105624,45.0
robzastryzny,105.883785,120.0,14.116214999999997,112.9418925,70.0,35.883785,64.5
evansisk,97.607115,127.0,29.392885000000007,112.3035575,78.5,19.107114999999993,49.3
rodderymunoz,105.52193,119.0,13.478070000000002,112.260965,91.5,14.021929999999998,17.0
kylehart,125.91606999999999,98.0,-27.91606999999999,111.958035,112.0,13.91606999999999,98.5
davidhamilton,113.950356,109.956218,-3.9941379999999924,111.953287,175.0,-61.049644,163.0
chasesilseth,105.84416999999999,118.0,12.155830000000009,111.922085,156.0,-50.15583000000001,24.5
alexcall,113.090654,109.67688600000001,-3.4137679999999904,111.38377,116.0,-2.9093459999999993,224.0
santiagoespinal,108.43024100000001,113.91841799999999,5.488176999999979,111.1743295,87.0,21.43024100000001,152.0
ajblubaugh,117.74081,104.5,-13.240809999999996,111.120405,42.0,75.74081,109.0
austinslater,110.50640400000002,111.15016200000001,0.6437579999999912,110.82828300000001,85.0,25.506404000000018,103.0
joejimenez,98.738275,122.0,23.261725,110.3691375,150.0,-51.261725,0.0
kristiancampbell,111.440295,109.15039200000001,-2.2899029999999954,110.2953435,320.0,-208.559705,161.0
tylerferguson,123.38326999999998,96.5,-26.883269999999982,109.94163499999999,126.0,-2.616730000000018,159.5
andrewchafin,97.21896999999998,120.5,23.281030000000015,108.85948499999999,156.0,-58.781030000000015,80.3
ryanwaldschmidt,109.900579,107.27062600000001,-2.629952999999986,108.5856025,200.0,-90.099421,0.0
wikelmangonzalez,105.44367699999998,111.0,5.55632300000002,108.22183849999999,74.5,30.94367699999998,57.2
brettharris,109.993018,106.20315300000001,-3.789864999999992,108.09808550000001,80.0,29.993018000000006,52.0
rafaelmontero,96.3369,119.5,23.1631,107.91845,111.0,-14.6631,119.2
rjpetit,98.255375,117.5,19.244625,107.87768750000001,53.5,44.755375,0.0
jacksonkowar,92.156925,123.5,31.343075,107.8284625,46.5,45.656925,50.0
maxkepler,107.043569,108.41531100000002,1.3717420000000118,107.72944000000001,123.0,-15.956430999999995,331.0
beaubrieske,100.20771999999998,115.0,14.79228000000002,107.60386,55.0,45.20771999999998,46.0
brycejohnson,110.619698,103.511041,-7.108656999999994,107.0653695,100.0,10.619698,63.0
christianvazquez,105.264727,108.29725249999998,3.0325254999999913,106.78098974999999,130.0,-24.735273000000007,104.0
joshsborz,96.09879699999999,116.0,19.90120300000001,106.0493985,89.0,7.0987969999999905,0.0
justinbruihl,93.597415,118.5,24.902585000000002,106.0487075,82.5,11.097414999999998,23.8
luismatos,105.26060000000001,105.235464,-0.02513600000001759,105.248032,105.0,0.2606000000000108,140.0
zackgelof,104.64187,105.780431,1.1385609999999957,105.2111505,296.0,-191.35813000000002,53.0
joseiglesias,105.91559099999999,104.164563,-1.751027999999991,105.040077,169.0,-63.08440900000001,196.0
jcescarra,109.04138000000002,100.444536,-8.596844000000019,104.74295800000002,75.0,34.04138000000002,58.0
lukejackson,103.40298,106.0,2.5970200000000006,104.70149,174.0,-70.59702,191.0
jacobmelton,106.129075,102.839172,-3.2899029999999954,104.48412350000001,91.0,15.129075,48.0
jonathanloaisiga,105.18048500000002,103.5,-1.6804850000000187,104.34024250000002,79.5,25.68048500000002,56.8
nickyorke,104.87704099999999,103.606076,-1.2709649999999897,104.2415585,89.0,15.877040999999991,42.0
jtbrubaker,100.291045,108.0,7.708955000000003,104.1455225,77.5,22.791044999999997,49.3
corbinburnes,98.50652999999998,108.0,9.493470000000016,103.253265,157.5,-58.993470000000016,163.7
kylenicolas,106.99349999999998,99.5,-7.493499999999983,103.24674999999999,91.5,15.493499999999983,73.0
jahmaijones,102.46305600000001,103.8073,1.3442439999999891,103.135178,143.0,-40.53694399999999,140.0
jorgebarrosa,102.89251,101.696346,-1.196163999999996,102.29442800000001,59.0,43.89251,34.0
jalenbeeks,107.43799,96.5,-10.93799,101.968995,138.0,-30.56201,165.7
hunterbigge,89.653635,114.0,24.346365000000006,101.8268175,86.0,3.653634999999994,29.5
gusvarland,87.70416499999999,115.5,27.79583500000001,101.6020825,45.0,42.70416499999999,0.0
hyeseongkim,104.30883000000001,98.339,-5.969830000000016,101.323915,260.0,-155.69117,132.0
coopercriswell,95.38599499999998,107.0,11.61400500000002,101.19299749999999,120.5,-25.11400500000002,43.3
carloscortes,102.28925799999999,99.466475,-2.822782999999987,100.8778665,43.0,59.28925799999999,79.0
kylefarmer,99.181779,102.302408,3.120628999999994,100.74209350000001,72.0,27.181779000000006,177.0
zachpop,83.11286,117.5,34.38714,100.30643,70.5,12.612859999999998,-3.7
joeywentz,109.38491359999999,91.0,-18.38491359999999,100.1924568,86.0,23.38491359999999,200.0
troytaylor,75.507208,124.5,48.992791999999994,100.003604,35.5,40.007208000000006,-2.7
jasonalexander,112.81262000000002,86.5,-26.312620000000024,99.65631000000002,122.0,-9.187379999999976,174.2
timtawa,100.489014,98.083721,-2.4052930000000003,99.2863675,148.0,-47.510986,153.0
kohldrake,101.33559,96.0,-5.335589999999996,98.667795,35.0,66.33559,0.0
dylanross,84.25269899999999,113.0,28.747301000000007,98.6263495,49.0,35.25269899999999,0.0
brandonwilliamson,98.459195,98.5,0.040805000000005975,98.4795975,65.0,33.459194999999994,0.0
lamontewadejr,98.06984700000001,98.884339,0.8144919999999871,98.477093,192.0,-93.93015299999999,122.0
kevinkelly,89.59584300000002,106.0,16.404156999999984,97.7979215,116.5,-26.904156999999984,81.3
quinnmathews,86.99640000000001,108.5,21.50359999999999,97.7482,146.5,-59.50359999999999,0.0
ronnymauricio,98.51477899999999,96.97982499999999,-1.534953999999999,97.74730199999999,94.0,4.51477899999999,115.0
yohelpozo,103.1456421,91.81972564,-11.325916460000002,97.48268387,69.0,34.1456421,102.0
mjmelendez,96.359127,98.32942399999999,1.970296999999988,97.3442755,155.0,-58.640873,21.0
spencerturnbull,90.89675500000001,103.5,12.603244999999987,97.1983775,87.0,3.896755000000013,13.7
michaelkopech,96.20625,97.5,1.2937500000000028,96.853125,60.5,35.70625,21.5
ronmarinaccio,90.20960000000001,103.0,12.790399999999991,96.60480000000001,55.5,34.70960000000001,27.3
codybradford,103.34227,89.5,-13.84227,96.42113499999999,187.0,-83.65773,0.0
masonfluharty,93.023457,99.5,6.476543000000007,96.2617285,133.0,-39.97654300000001,164.3
luisurias,97.055967,94.440234,-2.6157329999999916,95.74810049999999,111.0,-13.944033000000005,190.0
leorivas,97.46096599999998,93.425343,-4.035622999999987,95.44315449999999,94.0,3.460965999999985,91.0
ryanbrasier,90.94317499999998,99.0,8.056825000000018,94.9715875,85.5,5.443174999999982,43.0
craigyoho,80.724855,108.0,27.275144999999995,94.3624275,42.5,38.224855000000005,8.3
anthonybanda,129.884098,57.0,-72.884098,93.442049,175.5,-45.615902000000006,177.5
richardlovelady,69.13021800000001,117.5,48.36978199999999,93.315109,49.0,20.130218000000013,13.3
austinwynns,95.79188970000001,90.096842,-5.695047700000018,92.94436585,85.0,10.791889700000013,95.0
michaelhelman,94.809721,90.821922,-3.9877989999999954,92.8158215,45.0,49.809720999999996,99.0
chadgreen,91.05865999999999,94.5,3.441340000000011,92.77932999999999,102.5,-11.441340000000011,102.3
jordanwicks,90.92770700000003,94.5,3.5722929999999735,92.71385350000001,145.5,-54.57229299999997,29.2
coltongordon,99.24226,86.0,-13.242260000000002,92.62113,113.0,-13.757739999999998,201.0
masonbarnett,95.165325,89.0,-6.165324999999996,92.0826625,42.0,53.165324999999996,36.7
jerarencarnacion,93.931375,88.06643700000001,-5.864937999999995,90.998906,159.0,-65.068625,35.0
drewsmith,82.31668499999999,99.5,17.183315000000007,90.9083425,81.0,1.3166849999999926,0.0
rickytiedemann,88.181915,93.5,5.318084999999996,90.8409575,28.0,60.181915000000004,0.0
paxtonschultz,85.99469500000001,95.5,9.505304999999993,90.7473475,79.5,6.494695000000007,47.3
stevencruz,84.76306,96.5,11.736940000000004,90.63153,114.5,-29.736940000000004,112.8
johnrave,93.354088,87.798284,-5.555804000000009,90.576186,111.0,-17.645911999999996,112.0
orlandoarcia,92.8928509,88.115408,-4.777442899999997,90.50412945,168.0,-75.1071491,95.0
yaramilhiraldo,71.94471149999998,109.0,37.05528850000002,90.47235574999999,80.5,-8.555288500000017,37.3
antoniosenzatela,93.73499,87.0,-6.734989999999996,90.36749499999999,99.5,-5.765010000000004,153.5
baileyhorn,83.02854,97.5,14.471459999999993,90.26427000000001,44.0,39.02854000000001,21.7
joshsimpson,81.051035,99.0,17.948965,90.0255175,113.5,-32.448965,81.8
carlosrodriguez,79.04978499999999,101.0,21.950215000000014,90.02489249999999,35.0,44.049784999999986,22.3
joseleclerc,85.82428300000001,94.0,8.175716999999992,89.9121415,149.5,-63.67571699999999,11.0
andrewhoffmann,86.55149499999999,92.5,5.9485050000000115,89.5257475,49.5,37.05149499999999,26.0
andregranillo,84.70503500000001,94.0,9.29496499999999,89.3525175,54.0,30.70503500000001,54.0
cadepovich,94.27803499999999,83.5,-10.778034999999988,88.8890175,138.5,-44.22196500000001,223.2
colinholderman,79.46472000000001,98.0,18.535279999999986,88.73236,99.5,-20.035279999999986,33.3
jonahtong,91.74392,85.5,-6.243920000000003,88.62196,148.5,-56.75608,46.8
haydenharris,69.811175,107.0,37.188824999999994,88.4055875,46.5,23.311175000000006,1.8
edgardohenriquez,70.611695,104.5,33.888305,87.5558475,67.5,3.1116949999999974,70.0
juanmorillo,91.96924999999999,83.0,-8.969249999999988,87.484625,83.0,8.969249999999988,69.2
sammoll,76.83510999999999,98.0,21.164890000000014,87.417555,76.0,0.835109999999986,42.7
markcanha,85.607866,88.59767000000001,2.9898040000000066,87.102768,95.0,-9.392133999999999,55.0
derekhill,86.19960999999999,87.771481,1.5718710000000016,86.9855455,63.0,23.199609999999993,100.0
rafaelmarchan,89.129528,84.837987,-4.291540999999995,86.9837575,49.0,40.12952799999999,65.0
giourshela,87.67854500000001,85.30399320000001,-2.374551800000006,86.49126910000001,121.0,-33.321454999999986,102.0
nolanjones,85.84571700000001,86.199675,0.35395799999999156,86.022696,167.0,-81.15428299999999,236.0
gunnarhoglund,85.439675,86.5,1.060325000000006,85.9698375,41.0,44.439674999999994,50.2
alexfreeland,86.344089,85.15316,-1.190928999999997,85.7486245,127.0,-40.655911,56.0
chrisroycroft,80.575659,90.5,9.924340999999998,85.5378295,54.0,26.575659,28.8
joeylucchesi,82.55449000000002,88.5,5.9455099999999845,85.52724500000001,103.5,-20.945509999999985,67.2
dylandodd,76.24128999999999,94.0,17.758710000000008,85.120645,77.5,-1.2587100000000078,79.0
ethanroberts,71.324535,98.5,27.175465000000003,84.9122675,52.5,18.824534999999997,21.5
kendryrojas,82.61953,87.0,4.3804700000000025,84.809765,39.5,43.11953,0.0
reiversanmartin,81.94772499999999,87.5,5.552275000000009,84.7238625,77.0,4.947724999999991,3.8
zachagnos,85.80074499999999,83.5,-2.300744999999992,84.6503725,117.0,-31.199255000000008,84.7
mylesstraw,85.99665100000001,83.192319,-2.8043320000000165,84.594485,162.0,-76.00334899999999,225.0
andrewwalters,63.310936999999996,105.5,42.189063000000004,84.4054685,48.0,15.310936999999996,1.7
grantholman,81.70564,87.0,5.2943599999999975,84.35282000000001,78.0,3.7056400000000025,72.0
yarielrodriguez,83.941345,84.5,0.5586550000000017,84.2206725,166.5,-82.558655,192.0
riverryan,71.542715,96.0,24.457285,83.7713575,78.5,-6.957284999999999,0.0
kylehurt,68.77161500000001,98.5,29.72838499999999,83.6358075,60.5,8.271615000000011,0.0
ericwagaman,83.09943,84.13053,1.031099999999995,83.61498,173.0,-89.90057,330.0
tristanbeck,77.98761,89.0,11.012389999999996,83.49380500000001,131.5,-53.512389999999996,122.8
sawyergipsonlong,94.39217,72.5,-21.892169999999993,83.446085,35.0,59.39216999999999,42.7
chasepetty,76.65584000000001,89.5,12.844159999999988,83.07792,98.0,-21.344159999999988,-5.5
bowdenfrancis,93.911665,72.0,-21.911665,82.9558325,90.0,3.9116649999999993,107.0
martinperez,93.98993,71.5,-22.48993,82.74496500000001,154.0,-60.01007,112.0
christianscott,81.871675,83.5,1.6283250000000038,82.68583749999999,129.0,-47.128325000000004,0.0
chrismurphy,80.17711200000001,85.0,4.822887999999992,82.58855600000001,83.0,-2.822887999999992,94.3
nickloftin,83.22853699999999,81.663803,-1.5647339999999872,82.44617,115.0,-31.77146300000001,116.0
drewmillas,84.645418,79.44091599999999,-5.204502000000019,82.043167,55.0,29.645418000000006,43.0
luismey,72.845065,91.0,18.154934999999995,81.9225325,87.0,-14.154934999999995,57.5
joeross,76.752745,87.0,10.247254999999996,81.8763725,105.5,-28.747254999999996,93.0
nicksandlin,65.58632099999998,98.0,32.413679000000016,81.7931605,120.5,-54.913679000000016,44.2
zacveen,81.08733099999999,82.27432800000001,1.1869970000000194,81.6808295,102.0,-20.912669000000008,16.0
daurimoreta,68.55490400000001,94.0,25.445095999999992,81.27745200000001,100.5,-31.945095999999992,44.8
jamesmcarthur,75.236245,87.0,11.763755000000003,81.1181225,111.5,-36.263755,0.0
nickallen,83.0325822,79.04479699999999,-3.9877852000000047,81.0386896,79.0,4.032582199999993,197.0
bradenmontgomery,81.154663,80.919664,-0.23499900000000196,81.03716349999999,76.0,5.154662999999999,0.0
zakkent,70.52473499999999,91.5,20.975265000000007,81.0123675,81.5,-10.975265000000007,39.3
tylerheineman,84.029046,77.802713,-6.226332999999997,80.91587949999999,99.0,-14.970954000000006,129.0
grantwolfram,68.183885,93.0,24.816114999999996,80.5919425,73.5,-5.316114999999996,72.8
robinsonortiz,69.29488,91.5,22.205119999999994,80.39744,77.0,-7.705119999999994,0.0
michaelpetersen,64.41865,96.0,31.58135,80.209325,51.0,13.41865,32.5
mattwaldron,83.84936,74.5,-9.349360000000004,79.17468,84.5,-0.6506399999999957,2.3
chaseshugart,67.93801500000001,90.0,22.061984999999993,78.9690075,89.5,-21.561984999999993,118.5
eliasdiaz,78.103988,79.43897547000002,1.3349874700000157,78.77148173500001,145.0,-66.896012,172.0
maxlazar,73.743593,83.5,9.756406999999996,78.6217965,102.0,-28.256406999999996,80.2
dylanmoore,78.32718,78.669065,0.3418850000000049,78.4981225,190.0,-111.67282,191.0
jackperkins,81.13787500000001,75.5,-5.637875000000008,78.3189375,161.5,-80.36212499999999,132.8
cesarsalazar,80.03058,75.61064300000001,-4.41993699999999,77.82061150000001,47.0,33.03058,7.0
luinderavila,70.55191,84.5,13.948089999999993,77.52595500000001,55.0,15.551910000000007,45.5
brockstewart,65.41038200000001,89.5,24.089617999999987,77.45519100000001,68.0,-2.5896179999999873,103.8
reesemcguire,78.227444,76.61386300000001,-1.6135809999999964,77.42065350000001,38.0,40.227444000000006,104.0
alexanderalberto,68.82952500000002,86.0,17.170474999999982,77.41476250000001,0.0,68.82952500000002,0.0
endyrodriguez,77.953531,76.643777,-1.309753999999998,77.298654,160.0,-82.046469,25.0
wademiley,75.486115,79.0,3.513885000000002,77.24305749999999,115.0,-39.513885,21.0
nickraquet,74.819785,79.5,4.680215000000004,77.1598925,31.5,43.319784999999996,4.5
joerock,70.07069000000001,84.0,13.929309999999987,77.035345,34.5,35.57069000000001,18.8
taylersaucedo,60.397582,93.5,33.102418,76.948791,67.5,-7.102418,14.7
craigkimbrel,66.194415,87.5,21.305584999999994,76.8472075,73.0,-6.805584999999994,29.5
jessescholtens,63.737246999999996,89.5,25.762753000000004,76.6186235,37.0,26.737246999999996,17.7
austingomber,77.5210955,75.5,-2.0210955000000013,76.51054775,88.5,-10.978904499999999,51.3
daysbelhernandez,67.96073,85.0,17.039270000000002,76.480365,94.5,-26.539270000000002,103.5
nicksogard,78.565565,74.20653800000001,-4.3590269999999975,76.38605150000001,47.0,31.565565000000007,67.0
eastonmcgee,59.236534999999996,93.5,34.263465000000004,76.3682675,48.5,10.736534999999996,23.3
joeywiemer,75.44528299999999,76.10006099999998,0.6547779999999932,75.77267199999999,85.0,-9.55471700000001,47.0
adammazur,74.112605,77.0,2.887394999999998,75.5563025,86.5,-12.387394999999998,40.0
keatonwinn,64.797155,85.5,20.702844999999996,75.1485775,80.5,-15.702844999999996,17.0
tyadcock,60.15443,90.0,29.845570000000002,75.077215,48.5,11.654429999999998,8.0
austinhedges,74.7342838,74.71250749999999,-0.021776300000013293,74.72339564999999,69.0,5.7342838,87.0
kaiweiteng,72.094075,77.0,4.905924999999996,74.5470375,88.0,-15.905924999999996,70.8
tylertolbert,80.22873200000001,68.701128,-11.52760400000001,74.46493000000001,87.0,-6.771267999999992,90.0
mitchspence,75.434458,73.0,-2.4344580000000065,74.217229,99.5,-24.065541999999994,164.3
jasonfoley,65.28818000000001,83.0,17.71181999999999,74.14409,71.5,-6.211819999999989,0.0
jedixsonpaez,68.655185,79.0,10.344814999999997,73.82759250000001,66.0,2.655185000000003,0.0
eliwhite,73.803791,73.75367000000001,-0.05012099999999009,73.77873050000001,160.0,-86.196209,215.0
cristianmena,73.79322649999999,73.5,-0.29322649999998873,73.64661325,31.0,42.79322649999999,27.3
justinhagenman,62.034855,85.0,22.965145,73.5174275,75.5,-13.465145,54.8
brandonyoung,65.10501000000001,81.5,16.394989999999993,73.302505,113.0,-47.89498999999999,87.8
chasmccormick,73.425051,73.16303299999998,-0.26201800000001185,73.29404199999999,68.0,5.425050999999996,61.0
marcchurch,66.8026035,78.5,11.697396499999996,72.65130175,55.5,11.302603500000004,7.3
deyvisondelossantos,73.39438200000001,71.61858000000001,-1.7758019999999988,72.50648100000001,42.0,31.394382000000007,0.0
luiscurvelo,67.28717099999999,77.0,9.712829000000013,72.1435855,85.5,-18.212829000000013,42.5
leojimenez,70.711735,72.65046699999999,1.9387319999999875,71.681101,20.0,50.711735000000004,10.0
djlemahieu,72.07266800000001,71.284553,-0.7881150000000048,71.6786105,118.0,-45.92733199999999,82.0
pedroavila,68.93484280000001,74.0,5.065157199999987,71.4674214,85.5,-16.565157199999987,0.0
masonblack,70.14738,72.5,2.3526200000000017,71.32369,94.0,-23.85262,7.5
bladetidwell,70.50370000000001,72.0,1.4962999999999909,71.25185,39.0,31.50370000000001,18.0
warmingbernabel,69.706292,72.64998600000001,2.943694000000008,71.17813900000002,115.0,-45.293707999999995,95.0
keeganthompson,64.353495,78.0,13.646505000000005,71.1767475,73.5,-9.146505000000005,0.0
yerrydelossantos,63.73129399999999,78.5,14.768706000000009,71.115647,95.5,-31.76870600000001,58.8
prelanderberroa,56.96522,85.0,28.034779999999998,70.98261,37.5,19.465220000000002,0.0
michaeltonkin,60.71901100000001,80.5,19.78098899999999,70.60950550000001,101.0,-40.28098899999999,57.5
johnking,66.648785,74.5,7.851214999999996,70.5743925,108.5,-41.851214999999996,80.2
kendallgraveman,67.336225,73.0,5.663775000000001,70.1681125,66.5,0.8362249999999989,22.3
clarkeschmidt,68.79776000000001,71.5,2.702239999999989,70.14888,82.0,-13.202239999999989,197.8
jonathanpintaro,50.29342,90.0,39.70658,70.14671,40.5,9.793419999999998,-1.7
willwagner,70.7928992,68.427314,-2.365585199999998,69.6101066,99.0,-28.207100800000006,79.0
colemancrow,65.17987,74.0,8.820130000000006,69.589935,78.0,-12.820130000000006,0.0
nateeaton,71.224706,67.15914800000002,-4.065557999999982,69.191927,70.0,1.2247059999999976,76.0
maxschuemann,69.097086,69.229621,0.13253499999999008,69.1633535,84.0,-14.902913999999996,123.0
walkerjenkins,69.286118,68.613573,-0.6725449999999995,68.94984550000001,147.0,-77.713882,0.0
johanrojas,69.769746,67.313826,-2.455919999999992,68.541786,130.0,-60.230254,122.0
ryanbliss,67.93121500000001,67.985058,0.05384299999998632,67.9581365,103.0,-35.06878499999999,23.0
esteuryruiz,69.622632,65.452331,-4.170300999999995,67.5374815,203.0,-133.377368,21.0
juanbrito,68.13257399999999,66.941532,-1.191041999999996,67.53705299999999,41.0,27.13257399999999,0.0
luisperales,57.64108,77.0,19.358919999999998,67.32054,41.5,16.141080000000002,0.0
orlandoribalta,53.0123,81.5,28.487699999999997,67.25615,60.5,-7.487699999999997,31.7
alejandroosuna,67.58623600000001,66.893961,-0.6922750000000093,67.24009850000002,105.0,-37.413763999999986,102.0
jorgelopez,60.909980000000004,73.5,12.590019999999996,67.20499000000001,63.5,-2.5900199999999955,100.8
samaldegheri,72.101945,61.5,-10.601945,66.8009725,63.0,9.101945,10.3
andrewknizner,68.691007,64.22021199999999,-4.47079500000001,66.4556095,59.0,9.691006999999999,49.0
jarredkelenic,65.017482,66.96520000000001,1.947718000000009,65.991341,93.0,-27.982518,32.0
trentthornton,59.5697488,72.0,12.4302512,65.7848744,110.5,-50.9302512,85.2
gabrielhughes,70.282745,60.5,-9.782745000000006,65.3913725,0.0,70.282745,0.0
paulgervase,43.085141500000006,87.0,43.914858499999994,65.04257075000001,39.0,4.085141500000006,13.7
colinpoche,56.7878275,72.5,15.712172500000001,64.64391375,87.5,-30.7121725,13.7
hunterstrickland,55.77118999999999,73.5,17.72881000000001,64.635595,74.5,-18.72881000000001,56.5
jaydenmurray,58.262436999999984,70.5,12.237563000000016,64.38121849999999,65.0,-6.737563000000016,22.8
kalebort,92.19998099999998,36.0,-56.19998099999998,64.09999049999999,124.0,-31.80001900000002,115.0
evanphillips,57.973538500000004,69.5,11.526461499999996,63.73676925,84.5,-26.526461499999996,24.3
luisgarcia2,121.480215,5.9635,-115.516715,63.7218575,113.0,8.480215000000001,26.8
trevorwilliams,57.4399255,70.0,12.560074499999999,63.71996275,128.5,-71.0600745,138.8
sambachman,56.36094800000001,71.0,14.639051999999992,63.680474000000004,61.5,-5.139051999999992,48.2
tannermcdougal,50.86701,76.0,25.13299,63.433505,109.5,-58.63299,0.0
christiankoss,64.73857,62.02402299999999,-2.714547000000003,63.38129649999999,58.0,6.738569999999996,132.0
gavinstone,60.336301500000005,66.0,5.663698499999995,63.16815075,68.5,-8.163698499999995,0.0
alekjacob,52.131615000000004,74.0,21.868384999999996,63.065807500000005,81.5,-29.368384999999996,52.7
timmayza,51.058367,74.0,22.941633000000003,62.5291835,74.0,-22.941633000000003,29.3
curtismead,62.148807000000005,62.773263,0.624455999999995,62.461035,158.0,-95.851193,155.0
ryanvilade,64.828528,59.79069,-5.037838000000008,62.309609,40.0,24.828528000000006,4.0
danaltavilla,52.068306,72.5,20.431694,62.284153,72.5,-20.431694,72.0
koreylee,62.6176901,61.216738,-1.4009520999999978,61.91721405,52.0,10.617690099999997,32.0
tommurphy,61.100685999999996,62.109825,1.0091390000000047,61.6052555,46.0,15.100685999999996,0.0
rileyadams,62.207582,60.771591,-1.4359910000000013,61.4895865,116.0,-53.792418,159.0
loutrivino,72.941115,50.0,-22.941114999999996,61.4705575,75.0,-2.0588850000000036,106.3
scottalexander,53.32011999999999,69.5,16.17988000000001,61.410059999999994,45.5,7.820119999999989,24.8
luisperalta,48.06670999999999,74.5,26.433290000000007,61.283355,59.0,-10.933290000000007,21.0
sammyperalta,51.459163000000004,71.0,19.540836999999996,61.2295815,47.0,4.459163000000004,10.3
nelsonrada,60.938074,61.13423,0.196156000000002,61.036152,37.0,23.938074,0.0
djherz,61.461093500000004,60.5,-0.961093500000004,60.98054675,75.0,-13.538906499999996,0.0
carsonwhisenhunt,61.390475,60.0,-1.3904750000000021,60.695237500000005,50.5,10.890475000000002,51.7
jimmycrooks,59.864383,60.760212,0.8958290000000062,60.3122975,55.0,4.864382999999997,16.0
haydenwesneski,56.9880335,62.5,5.5119665,59.74401675,45.0,11.9880335,69.0
brendanrodgers,60.44503399999999,58.874974,-1.570059999999991,59.660004,37.0,23.445033999999993,67.0
christianencarnacionstrand,61.69476439999999,57.398115000000004,-4.2966493999999855,59.54643969999999,158.0,-96.3052356,86.0
julianaguiar,62.523005,56.5,-6.023004999999998,59.5115025,44.5,18.023004999999998,0.0
luisguerrero,48.90992000000001,70.0,21.090079999999993,59.45496,0.0,48.90992000000001,0.0
michelotanez,53.393895,65.5,12.106105,59.4469475,51.0,2.3938950000000006,2.2
angelchivilli,46.772391000000006,72.0,25.227608999999994,59.3861955,120.5,-73.727609,71.8
krisbryant,57.83473119999999,60.791753,2.957021800000007,59.3132421,83.0,-25.165268800000007,13.0
tylergilbert,62.57511999999999,56.0,-6.575119999999991,59.28756,129.5,-66.92488,146.0
orelvismartinez,59.60688999999999,58.802060000000004,-0.8048299999999884,59.204475,0.0,59.60688999999999,0.0
juanburgos,62.857265,55.0,-7.857264999999998,58.9286325,73.0,-10.142735000000002,28.7
leodytaveras,58.138358,59.409834000000004,1.271476000000007,58.774096,85.0,-26.861642000000003,105.0
pauldejong,58.384897699999996,59.055179100000004,0.6702814000000075,58.7200384,39.0,19.384897699999996,133.0
austinlove,47.358395,70.0,22.641605,58.6791975,0.0,47.358395,0.0
treysweeney,58.846484,58.03652100000001,-0.8099629999999891,58.4415025,155.0,-96.153516,186.0
mitchfarris,65.83476499999999,50.5,-15.33476499999999,58.167382499999995,138.5,-72.66523500000001,46.7
calquantrill,81.591795,34.5,-47.091795000000005,58.0458975,79.0,2.5917950000000047,193.3
kenwaldichuk,40.779129999999995,75.0,34.220870000000005,57.889565,31.5,9.279129999999995,0.0
maximoacosta,57.22505999999999,56.92172200000001,-0.30333799999998234,57.073391,41.0,16.225059999999992,42.0
gagejump,46.603059,67.5,20.896940999999998,57.0515295,41.0,5.603059000000002,0.0
andyibanez,56.419612,57.275318999999996,0.8557069999999953,56.8474655,84.0,-27.580388,131.0
alanrangel,55.486090499999996,58.0,2.513909500000004,56.743045249999994,44.0,11.486090499999996,29.0
dylansmith,56.45172500000001,57.0,0.5482749999999896,56.725862500000005,71.0,-14.54827499999999,31.0
tylerfitzgerald,57.140818,55.341975,-1.798843000000005,56.2413965,80.0,-22.859181999999997,141.0
jacobstallings,56.9596679,55.478565180000004,-1.4811027199999955,56.21911654,88.0,-31.0403321,43.0
camsanders,39.708055,72.5,32.791945,56.1040275,32.0,7.708055000000002,4.3
jakeeder,49.80564,62.0,12.194360000000003,55.90282,47.0,2.805639999999997,29.2
mitchbratt,53.27415450000001,56.0,2.7258454999999913,54.637077250000004,37.0,16.27415450000001,0.0
dougnikhazy,52.176255499999996,56.5,4.323744500000004,54.33812775,50.5,1.6762554999999963,1.5
jettwilliams,55.39939,53.175901,-2.2234889999999936,54.287645499999996,98.0,-42.60061,0.0
jeimercandelario,55.625362,52.93606900000001,-2.689292999999992,54.28071550000001,36.0,19.625362000000003,39.0
tjmcfarland,42.755355,65.5,22.744645,54.127677500000004,44.0,-1.2446449999999984,11.3
georgeklassen,46.584273,61.0,14.415726999999997,53.7921365,60.0,-13.415726999999997,0.0
kervincastro,53.063885,54.5,1.436115000000001,53.7819425,0.0,53.063885,0.0
danielsusac,53.354407,53.94015199999999,0.5857449999999886,53.647279499999996,33.0,20.354407000000002,0.0
zachdezenzo,54.3803109,52.771955,-1.6083558999999994,53.57613295,121.0,-66.6196891,77.0
yosverzulueta,48.60222999999999,58.5,9.897770000000008,53.551114999999996,53.0,-4.397770000000008,20.2
nachoalvarezjr,51.734815999999995,55.361388000000005,3.62657200000001,53.548102,115.0,-63.265184000000005,112.0
sebastianwalcott,53.369572,53.423375,0.053803000000002044,53.3964735,0.0,53.369572,0.0
jayviensandridge,40.968594999999986,65.5,24.531405000000014,53.2342975,57.5,-16.531405000000014,-0.7
yilberdiaz,53.805905,52.5,-1.3059050000000028,53.1529525,32.5,21.305905000000003,0.5
dylancarlson,52.002822,53.975069999999995,1.9722479999999933,52.988946,98.0,-45.997178,139.0
tristonmckenzie,45.8467015,59.5,13.653298499999998,52.67335075,0.0,45.8467015,1.3
bryanhoeing,50.709863000000006,54.5,3.7901369999999943,52.604931500000006,48.5,2.2098630000000057,22.0
