tjid,NameASCII,fgId,Name,Org,Pos,PlayerId,Age,_merge
braedenromero,Braeden Romero,sa3060418,,,,,,left_only
jorgeromero,Jorge Romero,sa3060419,,,,,,left_only
parkromney,Park Romney,sa3060420,,,,,,left_only
matthewroncalli,Matthew Roncalli,sa3060421,,,,,,left_only
jacksonrooker,Jackson Rooker,sa3060422,,,,,,left_only
macrose,Mac Rose,sa3060423,,,,,,left_only
benrosin,Ben Rosin,sa3060424,,,,,,left_only
connerross,Conner Ross,sa3060425,,,,,,left_only
grantross,Grant Ross,sa3060426,,,,,,left_only
jackross,Jack Ross,sa3060427,,,,,,left_only
jaxsonross,Jaxson Ross,sa3060428,,,,,,left_only
maxross,Max Ross,sa3060429,,,,,,left_only
ethanrossi,Ethan Rossi,sa3060431,,,,,,left_only
ethanrothstein,Ethan Rothstein,sa3060432,,,,,,left_only
brockroundy,Brock Roundy,sa3060433,,,,,,left_only
westonrouse,Weston Rouse,sa3060434,,,,,,left_only
bradyrouton,Brady Routon,sa3060435,,,,,,left_only
alexroux,Alex Roux,sa3060436,,,,,,left_only
tommyrover,Tommy Rover,sa3060437,,,,,,left_only
porterrovin,Porter Rovin,sa3060438,,,,,,left_only
ethanrowland,Ethan Rowland,sa3060439,,,,,,left_only
gavinroy,Gavin Roy,sa3060440,,,,,,left_only
coleroyer,Cole Royer,sa3060441,,,,,,left_only
aaronrubio,Aaron Rubio,sa3060442,,,,,,left_only
ryanruch,Ryan Ruch,sa3060443,,,,,,left_only
brycerudisill,Bryce Rudisill,sa3060444,,,,,,left_only
stephenruhle,Stephen Ruhle,sa3060445,,,,,,left_only
justinrumfield,Justin Rumfield,sa3060446,,,,,,left_only
garrettrusch,Garrett Rusch,sa3060447,,,,,,left_only
dominickruss,Dominick Russ,sa3060448,,,,,,left_only
charlierussell,Charlie Russell,sa3060449,,,,,,left_only
houstonrussell,Houston Russell,sa3060450,,,,,,left_only
masonrussell,Mason Russell,sa3060451,,,,,,left_only
zachrussell,Zach Russell,sa3060452,,,,,,left_only
grantrusso,Grant Russo,sa3060453,,,,,,left_only
calrutherford,Cal Rutherford,sa3060454,,,,,,left_only
frankierutigliano,Frankie Rutigliano,sa3060455,,,,,,left_only
treyrutledge,Trey Rutledge,sa3060456,,,,,,left_only
dillonryan,Dillon Ryan,sa3060457,,,,,,left_only
connorsackett,Connor Sackett,sa3060458,,,,,,left_only
ethansalak,Ethan Salak,sa3060459,,,,,,left_only
adamsalazar,Adam Salazar,sa3060460,,,,,,left_only
jacksalmon,Jack Salmon,sa3060461,,,,,,left_only
logansaloman,Logan Saloman,sa3060462,,,,,,left_only
zevsalsberg,Zev Salsberg,sa3060463,,,,,,left_only
guriyandelsalva,Guriyandel Salva,sa3060464,,,,,,left_only
vincentsalvo,Vincent Salvo,sa3060465,,,,,,left_only
giosambito,Gio Sambito,sa3060466,,,,,,left_only
kevinsamonsky,Kevin Samonsky,sa3060467,,,,,,left_only
carsonsamuels,Carson Samuels,sa3060468,,,,,,left_only
vincentsamuel,Vincent Samuel,sa3060469,,,,,,left_only
edwinsanchez,Edwin Sanchez,sa3060470,,,,,,left_only
kamaehusanchez,Kamaehu Sanchez,sa3060472,,,,,,left_only
lexsanchez,Lex Sanchez,sa3060473,,,,,,left_only
tracesanchez,Trace Sanchez,sa3060474,,,,,,left_only
baylorsandberg,Baylor Sandberg,sa3060475,,,,,,left_only
alexandersanderson,Alexander Sanderson,sa3060476,,,,,,left_only
calebsanders,Caleb Sanders,sa3060477,,,,,,left_only
camdensanders,Camden Sanders,sa3060478,,,,,,left_only
gatlinsanders,Gatlin Sanders,sa3060479,,,,,,left_only
jacksonsanders,Jackson Sanders,sa3060480,,,,,,left_only
juliansanders,Julian Sanders,sa3060481,,,,,,left_only
nolansandee,Nolan Sandee,sa3060482,,,,,,left_only
russellsandefer,Russell Sandefer,sa3060483,,,,,,left_only
willsanford,Will Sanford,sa3060484,,,,,,left_only
jeremysangalang,Jeremy Sangalang,sa3060485,,,,,,left_only
anthonysanguedolce,Anthony Sanguedolce,sa3060486,,,,,,left_only
fabiansantana,Fabian Santana,sa3060487,,,,,,left_only
janluissantiago,Janluis Santiago,sa3060488,,,,,,left_only
albertosantosiv,Alberto Santos IV,sa3060489,,,,,,left_only
mannysantos,Manny Santos,sa3060490,,,,,,left_only
serignesarre,Serigne Sarre,sa3060491,,,,,,left_only
rintarosasaki,Rintaro Sasaki,sa3060492,,,,,,left_only
bradysasse,Brady Sasse,sa3060493,,,,,,left_only
johnpaulsauer,John-Paul Sauer,sa3060494,,,,,,left_only
charliesaul,Charlie Saul,sa3060495,,,,,,left_only
michaelvincentsaumell,Michael Vincent Saumell,sa3060496,,,,,,left_only
gilbertsaundersiii,Gilbert Saunders III,sa3060497,,,,,,left_only
antonellisavattere,Antonelli Savattere,sa3060498,,,,,,left_only
jordansavinon,Jordan Savinon,sa3060499,,,,,,left_only
natesavoie,Nate Savoie,sa3060500,,,,,,left_only
billyscaldeferri,Billy Scaldeferri,sa3060501,,,,,,left_only
coleyschaefer,Coley Schaefer,sa3060503,,,,,,left_only
tannerschaedel,Tanner Schaedel,sa3060504,,,,,,left_only
jackschark,Jack Schark,sa3060505,,,,,,left_only
benjaminschechterman,Benjamin Schechterman,sa3060506,,,,,,left_only
felixschelde,Felix Schelde,sa3060507,,,,,,left_only
brandonscheurer,Brandon Scheurer,sa3060508,,,,,,left_only
djscheumann,DJ Scheumann,sa3060509,,,,,,left_only
owenschexnaydre,Owen Schexnaydre,sa3060510,,,,,,left_only
dylanschlaegel,Dylan Schlaegel,sa3060511,,,,,,left_only
tjschlageter,TJ Schlageter,sa3060512,,,,,,left_only
carlschmidt,Carl Schmidt,sa3060513,,,,,,left_only
tateschmidt,Tate Schmidt,sa3060514,,,,,,left_only
tylerschmitt,Tyler Schmitt,sa3060515,,,,,,left_only
williamschmidt,William Schmidt,sa3060516,,,,,,left_only
aydenschnarrs,Ayden Schnarrs,sa3060517,,,,,,left_only
braedenschnabel,Braeden Schnabel,sa3060518,,,,,,left_only
loganscholl,Logan Scholl,sa3060519,,,,,,left_only
kevinschoneboom,Kevin Schoneboom,sa3060520,,,,,,left_only
carsonschrack,Carson Schrack,sa3060521,,,,,,left_only
connorschramm,Connor Schramm,sa3060522,,,,,,left_only
augustoschroeder,Augusto Schroeder,sa3060523,,,,,,left_only
aidanschuck,Aidan Schuck,sa3060524,,,,,,left_only
receschuerman,Rece Schuerman,sa3060525,,,,,,left_only
jakobschulz,Jakob Schulz,sa3060526,,,,,,left_only
kooperschulte,Kooper Schulte,sa3060527,,,,,,left_only
timschuler,Tim Schuler,sa3060528,,,,,,left_only
paulschuyler,Paul Schuyler,sa3060529,,,,,,left_only
bradyschwartzberg,Brady Schwartzberg,sa3060530,,,,,,left_only
zacharyschwartzberg,Zachary Schwartzberg,sa3060531,,,,,,left_only
landonscilley,Landon Scilley,sa3060532,,,,,,left_only
kjscobey,KJ Scobey,sa3060533,,,,,,left_only
calscolari,Cal Scolari,sa3060534,,,,,,left_only
djscott,DJ Scott,sa3060535,,,,,,left_only
dylanscudder,Dylan Scudder,sa3060536,,,,,,left_only
lukescwartz,Luke Scwartz,sa3060537,,,,,,left_only
camronseagraves,Camron Seagraves,sa3060538,,,,,,left_only
blakesehlke,Blake Sehlke,sa3060539,,,,,,left_only
griffinseibel,Griffin Seibel,sa3060540,,,,,,left_only
ryansell,Ryan Sell,sa3060541,,,,,,left_only
austinsellers,Austin Sellers,sa3060542,,,,,,left_only
ryansellers,Ryan Sellers,sa3060543,,,,,,left_only
gavinsentell,Gavin Sentell,sa3060544,,,,,,left_only
ryanseo,Ryan Seo,sa3060545,,,,,,left_only
nolansergeant,Nolan Sergeant,sa3060546,,,,,,left_only
martinserrano,Martin Serrano,sa3060547,,,,,,left_only
isaacsewell,Isaac Sewell,sa3060548,,,,,,left_only
brodysexton,Brody Sexton,sa3060549,,,,,,left_only
mattsgambati,Matt Sgambati,sa3060550,,,,,,left_only
justinshadek,Justin Shadek,sa3060551,,,,,,left_only
demitrishakotko,Demitri Shakotko,sa3060552,,,,,,left_only
lukeshannahan,Luke Shannahan,sa3060553,,,,,,left_only
willshannon,Will Shannon,sa3060554,,,,,,left_only
michaelsharman,Michael Sharman,sa3060555,,,,,,left_only
connorshaw,Connor Shaw,sa3060556,,,,,,left_only
trentonshaw,Trenton Shaw,sa3060557,,,,,,left_only
tylershaw,Tyler Shaw,sa3060558,,,,,,left_only
brysonshea,Bryson Shea,sa3060559,,,,,,left_only
coopersheff,Cooper Sheff,sa3060560,,,,,,left_only
jeremysheffield,Jeremy Sheffield,sa3060561,,,,,,left_only
lincolnsheffield,Lincoln Sheffield,sa3060562,,,,,,left_only
noahsheffield,Noah Sheffield,sa3060563,,,,,,left_only
jacksheldon,Jack Sheldon,sa3060564,,,,,,left_only
skipshenosky,Skip Shenosky,sa3060565,,,,,,left_only
troyshepard,Troy Shepard,sa3060566,,,,,,left_only
dylanshepherd,Dylan Shepherd,sa3060567,,,,,,left_only
cadensheridan,Caden Sheridan,sa3060568,,,,,,left_only
matthewshorey,Matthew Shorey,sa3060569,,,,,,left_only
brodieshort,Brodie Short,sa3060570,,,,,,left_only
garrettshull,Garrett Shull,sa3060571,,,,,,left_only
jonahshull,Jonah Shull,sa3060572,,,,,,left_only
rodneyshultz,Rodney Shultz,sa3060573,,,,,,left_only
cadeshumard,Cade Shumard,sa3060574,,,,,,left_only
michaelsiemer,Michael Siemer,sa3060575,,,,,,left_only
joesiervo,Joe Siervo,sa3060576,,,,,,left_only
yatessikes,Yates Sikes,sa3060577,,,,,,left_only
samsimmons,Sam Simmons,sa3060578,,,,,,left_only
colesimoneaux,Cole Simoneaux,sa3060579,,,,,,left_only
tommysimon,Tommy Simon,sa3060580,,,,,,left_only
blakesimpson,Blake Simpson,sa3060581,,,,,,left_only
tannersimpson,Tanner Simpson,sa3060582,,,,,,left_only
garrettsims,Garrett Sims,sa3060583,,,,,,left_only
ajsinger,AJ Singer,sa3060584,,,,,,left_only
lukesingleton,Luke Singleton,sa3060585,,,,,,left_only
markosipila,Marko Sipila,sa3060586,,,,,,left_only
jacksonsirois,Jackson Sirois,sa3060587,,,,,,left_only
colinskermont,Colin Skermont,sa3060588,,,,,,left_only
ryanskjonsby,Ryan Skjonsby,sa3060589,,,,,,left_only
joshskowronski,Josh Skowronski,sa3060590,,,,,,left_only
claytonslack,Clayton Slack,sa3060591,,,,,,left_only
garrettsloan,Garrett Sloan,sa3060592,,,,,,left_only
aydenslott,Ayden Slott,sa3060593,,,,,,left_only
danesmall,Dane Small,sa3060594,,,,,,left_only
noahsmallwood,Noah Smallwood,sa3060595,,,,,,left_only
pipsmalley,Pip Smalley,sa3060596,,,,,,left_only
cranzsmelcer,Cranz Smelcer,sa3060597,,,,,,left_only
landonsmelser,Landon Smelser,sa3060598,,,,,,left_only
angelosmith,Angelo Smith,sa3060599,,,,,,left_only
braydensmith,Brayden Smith,sa3060601,,,,,,left_only
connersmith,Conner Smith,sa3060604,,,,,,left_only
daltonsmith,Dalton Smith,sa3060605,,,,,,left_only
dantesmith,Dante Smith,sa3060606,,,,,,left_only
eastensmith,Easten Smith,sa3060608,,,,,,left_only
ethansmith,Ethan Smith,sa3060609,,,,,,left_only
gabesmith,Gabe Smith,sa3060610,,,,,,left_only
glennsmith,Glenn Smith,sa3060611,,,,,,left_only
griffinsmith,Griffin Smith,sa3060612,,,,,,left_only
jamessmithiv,James Smith IV,sa3060613,,,,,,left_only
jacksonsmith,Jackson Smith,sa3060614,,,,,,left_only
jonathansmith,Jonathan Smith,sa3060616,,,,,,left_only
johnsmith,John Smith,sa3060617,,,,,,left_only
kadensmith,Kaden Smith,sa3060618,,,,,,left_only
lucassmith,Lucas Smith,sa3060621,,,,,,left_only
milessmith,Miles Smith,sa3060622,,,,,,left_only
nicksmith,Nick Smith,sa3060623,,,,,,left_only
sawyersmith,Sawyer Smith,sa3060624,,,,,,left_only
tuckersmith,Tucker Smith,sa3060625,,,,,,left_only
tysmolinski,Ty Smolinski,sa3060627,,,,,,left_only
jacobsmoot,Jacob Smoot,sa3060628,,,,,,left_only
willsmoot,Will Smoot,sa3060629,,,,,,left_only
chasesnavely,Chase Snavely,sa3060630,,,,,,left_only
dylansnead,Dylan Snead,sa3060631,,,,,,left_only
nyenatisnoh,Nyenati Snoh,sa3060632,,,,,,left_only
corbinsnyder,Corbin Snyder,sa3060633,,,,,,left_only
trentonsnyder,Trenton Snyder,sa3060634,,,,,,left_only
sawyersolitaria,Sawyer Solitaria,sa3060635,,,,,,left_only
jaxonsorenson,Jaxon Sorenson,sa3060636,,,,,,left_only
chasesorlie,Chase Sorlie,sa3060637,,,,,,left_only
rafaelsoto,Rafael Soto,sa3060638,,,,,,left_only
jakesouders,Jake Souders,sa3060639,,,,,,left_only
teesouthisene,Tee Southisene,sa3060640,,,,,,left_only
carrsonsova,Carrson Sova,sa3060641,,,,,,left_only
trevorspainhoward,Trevor Spainhoward,sa3060642,,,,,,left_only
nolansparks,Nolan Sparks,sa3060643,,,,,,left_only
graysonsparr,Grayson Sparr,sa3060644,,,,,,left_only
tylersparrer,Tyler Sparrer,sa3060645,,,,,,left_only
treyspees,Trey Spees,sa3060646,,,,,,left_only
andrewsperanza,Andrew Speranza,sa3060647,,,,,,left_only
joesperry,Joe Sperry,sa3060648,,,,,,left_only
charliespoonhour,Charlie Spoonhour,sa3060649,,,,,,left_only
stefanstahl,Stefan Stahl,sa3060650,,,,,,left_only
haydenstallings,Hayden Stallings,sa3060651,,,,,,left_only
maxstammel,Max Stammel,sa3060652,,,,,,left_only
imarionstanberry,Imarion Stanberry,sa3060653,,,,,,left_only
mattstancliff,Matt Stancliff,sa3060654,,,,,,left_only
carterstanford,Carter Stanford,sa3060655,,,,,,left_only
bobbystang,Bobby Stang,sa3060656,,,,,,left_only
jedstangetregear,Jed Stange-Tregear,sa3060657,,,,,,left_only
wyattstanley,Wyatt Stanley,sa3060658,,,,,,left_only
ethanstarks,Ethan Starks,sa3060659,,,,,,left_only
elisteadman,Eli Steadman,sa3060660,,,,,,left_only
peytonsteele,Peyton Steele,sa3060661,,,,,,left_only
anthonysteinhoff,Anthony Steinhoff,sa3060662,,,,,,left_only
nathanstein,Nathan Stein,sa3060663,,,,,,left_only
aaronstelogeannis,Aaron Stelogeannis,sa3060664,,,,,,left_only
jordanstephens,Jordan Stephens,sa3060665,,,,,,left_only
marcstephens,Marc Stephens,sa3060666,,,,,,left_only
seanstephenson,Sean Stephenson,sa3060667,,,,,,left_only
spencerstephens,Spencer Stephens,sa3060668,,,,,,left_only
jonahstepner,Jonah Stepner,sa3060669,,,,,,left_only
natestern,Nate Stern,sa3060670,,,,,,left_only
jaredstevenson,Jared Stevenson,sa3060671,,,,,,left_only
jonnystevens,Jonny Stevens,sa3060672,,,,,,left_only
rhysstevens,Rhys Stevens,sa3060673,,,,,,left_only
finneganstewart,Finnegan Stewart,sa3060674,,,,,,left_only
macstiffler,Mac Stiffler,sa3060675,,,,,,left_only
justinstimpson,Justin Stimpson,sa3060676,,,,,,left_only
rylenstockton,Rylen Stockton,sa3060677,,,,,,left_only
dylanstory,Dylan Story,sa3060678,,,,,,left_only
karstenstotlar,Karsten Stotlar,sa3060679,,,,,,left_only
sagestout,Sage Stout,sa3060680,,,,,,left_only
trevorstowe,Trevor Stowe,sa3060681,,,,,,left_only
bradystpierre,Brady St. Pierre,sa3060682,,,,,,left_only
brendanstrenke,Brendan Strenke,sa3060683,,,,,,left_only
travisstroh,Travis Stroh,sa3060684,,,,,,left_only
sawyerstrosnider,Sawyer Strosnider,sa3060685,,,,,,left_only
liamstumpf,Liam Stumpf,sa3060686,,,,,,left_only
isaacsturgess,Isaac Sturgess,sa3060687,,,,,,left_only
caydensuchy,Cayden Suchy,sa3060688,,,,,,left_only
billysullivan,Billy Sullivan,sa3060689,,,,,,left_only
carlsullivan,Carl Sullivan,sa3060690,,,,,,left_only
casesullivan,Case Sullivan,sa3060691,,,,,,left_only
spencersullivan,Spencer Sullivan,sa3060692,,,,,,left_only
pranavsundar,Pranav Sundar,sa3060693,,,,,,left_only
camdensunstrom,Camden Sunstrom,sa3060694,,,,,,left_only
breyllinsuriel,Breyllin Suriel,sa3060695,,,,,,left_only
brodesusce,Brode Susce,sa3060696,,,,,,left_only
huntersute,Hunter Sute,sa3060697,,,,,,left_only
matthewsutera,Matthew Sutera,sa3060698,,,,,,left_only
camsuto,Cam Suto,sa3060699,,,,,,left_only
stevensvenson,Steven Svenson,sa3060700,,,,,,left_only
jackswaney,Jack Swaney,sa3060701,,,,,,left_only
brendensweeney,Brenden Sweeney,sa3060702,,,,,,left_only
parkersweeney,Parker Sweeney,sa3060703,,,,,,left_only
seansweeney,Sean Sweeney,sa3060704,,,,,,left_only
chaseswift,Chase Swift,sa3060705,,,,,,left_only
julianswift,Julian Swift,sa3060706,,,,,,left_only
brodyswindle,Brody Swindle,sa3060707,,,,,,left_only
eastonswofford,Easton Swofford,sa3060708,,,,,,left_only
treyswygart,Trey Swygart,sa3060709,,,,,,left_only
jacksylvia,Jack Sylvia,sa3060710,,,,,,left_only
colesyversen,Cole Syversen,sa3060711,,,,,,left_only
mikeszturma,Mike Szturma,sa3060712,,,,,,left_only
coletabor,Cole Tabor,sa3060713,,,,,,left_only
aidantaclas,Aidan Taclas,sa3060714,,,,,,left_only
chucktallman,Chuck Tallman,sa3060715,,,,,,left_only
makanitanaka,Makani Tanaka,sa3060716,,,,,,left_only
leeroytavarez,Leeroy Tavarez,sa3060717,,,,,,left_only
evantaveras,Evan Taveras,sa3060718,,,,,,left_only
claytontaylor,Clayton Taylor,sa3060719,,,,,,left_only
kamtaylor,Kam Taylor,sa3060720,,,,,,left_only
luketaylor,Luke Taylor,sa3060721,,,,,,left_only
wiltontaylor,Wilton Taylor,sa3060722,,,,,,left_only
eastonteel,Easton Teel,sa3060723,,,,,,left_only
jacksonteer,Jackson Teer,sa3060724,,,,,,left_only
cameronteinert,Cameron Teinert,sa3060725,,,,,,left_only
timteixeira,Tim Teixeira,sa3060726,,,,,,left_only
richardtejeda,Richard Tejeda,sa3060727,,,,,,left_only
codytempleton,Cody Templeton,sa3060728,,,,,,left_only
milestenscher,Miles Tenscher,sa3060729,,,,,,left_only
cameronteper,Cameron Teper,sa3060730,,,,,,left_only
bubterrell,Bub Terrell,sa3060731,,,,,,left_only
harrisonthayer,Harrison Thayer,sa3060732,,,,,,left_only
noahthein,Noah Thein,sa3060733,,,,,,left_only
lukethiele,Luke Thiele,sa3060734,,,,,,left_only
noahthigpen,Noah Thigpen,sa3060735,,,,,,left_only
bradythomas,Brady Thomas,sa3060736,,,,,,left_only
matthewthomas,Matthew Thomas,sa3060739,,,,,,left_only
ryanthomas,Ryan Thomas,sa3060740,,,,,,left_only
brockthompson,Brock Thompson,sa3060741,,,,,,left_only
gavinthompson,Gavin Thompson,sa3060742,,,,,,left_only
jackthompson,Jack Thompson,sa3060743,,,,,,left_only
jjthompson,J.J. Thompson,sa3060744,,,,,,left_only
joshthompson,Josh Thompson,sa3060745,,,,,,left_only
jtthompson,J.T. Thompson,sa3060746,,,,,,left_only
kyelerthompson,Kyeler Thompson,sa3060747,,,,,,left_only
tailithompson,Taili Thompson,sa3060748,,,,,,left_only
tylerthompson,Tyler Thompson,sa3060749,,,,,,left_only
colbythorndyke,Colby Thorndyke,sa3060751,,,,,,left_only
dawsonthrush,Dawson Thrush,sa3060752,,,,,,left_only
natetichy,Nate Tichy,sa3060753,,,,,,left_only
nolantillit,Nolan Tillit,sa3060754,,,,,,left_only
michaeltimberlake,Michael Timberlake,sa3060755,,,,,,left_only
bentimblin,Ben Timblin,sa3060756,,,,,,left_only
braylentimmins,Braylen Timmins,sa3060757,,,,,,left_only
blaketimmons,Blake Timmons,sa3060758,,,,,,left_only
justintims,Justin Tims,sa3060759,,,,,,left_only
andrewtinsley,Andrew Tinsley,sa3060760,,,,,,left_only
daytontockey,Dayton Tockey,sa3060761,,,,,,left_only
tristontodorowski,Triston Todorowski,sa3060762,,,,,,left_only
deantoigo,Dean Toigo,sa3060763,,,,,,left_only
nicktomasetto,Nick Tomasetto,sa3060764,,,,,,left_only
taylortomlin,Taylor Tomlin,sa3060765,,,,,,left_only
austintommasini,Austin Tommasini,sa3060766,,,,,,left_only
zainetoneske,Zaine Toneske,sa3060767,,,,,,left_only
noahtoole,Noah Toole,sa3060768,,,,,,left_only
matttoomey,Matt Toomey,sa3060769,,,,,,left_only
aidentorrez,Aiden Torrez,sa3060770,,,,,,left_only
bostontorres,Boston Torres,sa3060771,,,,,,left_only
christorres,Chris Torres,sa3060772,,,,,,left_only
dylantorres,Dylan Torres,sa3060773,,,,,,left_only
michaeltorres,Michael Torres,sa3060774,,,,,,left_only
sebastiantorres,Sebastian Torres,sa3060775,,,,,,left_only
niktoups,Nik Toups,sa3060776,,,,,,left_only
danieltovar,Daniel Tovar,sa3060777,,,,,,left_only
andrewtownson,Andrew Townson,sa3060778,,,,,,left_only
domenicotozzi,Domenico Tozzi,sa3060779,,,,,,left_only
owentracy,Owen Tracy,sa3060780,,,,,,left_only
nolantraeger,Nolan Traeger,sa3060781,,,,,,left_only
braxtontramel,Braxton Tramel,sa3060782,,,,,,left_only
cjtrask,CJ Trask,sa3060783,,,,,,left_only
jacetrautner,Jace Trautner,sa3060784,,,,,,left_only
harrisontravis,Harrison Travis,sa3060785,,,,,,left_only
brysontreichel,Bryson Treichel,sa3060786,,,,,,left_only
justintrinidad,Justin Trinidad,sa3060787,,,,,,left_only
hanktripaldi,Hank Tripaldi,sa3060788,,,,,,left_only
maxtripure,Max Tripure,sa3060789,,,,,,left_only
colintrizuto,Colin Trizuto,sa3060790,,,,,,left_only
haydentronson,Hayden Tronson,sa3060791,,,,,,left_only
mactufts,Mac Tufts,sa3060792,,,,,,left_only
danteturgeon,Dante Turgeon,sa3060793,,,,,,left_only
bryceturner,Bryce Turner,sa3060794,,,,,,left_only
cyturner,Cy Turner,sa3060795,,,,,,left_only
hassanturner,Hassan Turner,sa3060796,,,,,,left_only
isaacturner,Isaac Turner,sa3060797,,,,,,left_only
jackturner,Jack Turner,sa3060798,,,,,,left_only
timothytyler,Timothy Tyler,sa3060799,,,,,,left_only
taggertyson,Tagger Tyson,sa3060800,,,,,,left_only
ryanuhlenhake,Ryan Uhlenhake,sa3060801,,,,,,left_only
joshulery,Josh Ulery,sa3060802,,,,,,left_only
anthonyumbach,Anthony Umbach,sa3060803,,,,,,left_only
nolanumlandt,Nolan Umlandt,sa3060804,,,,,,left_only
anthonyunga,Anthony Unga,sa3060805,,,,,,left_only
kentonunruh,Kenton Unruh,sa3060806,,,,,,left_only
nikourquidi,Niko Urquidi,sa3060807,,,,,,left_only
diegourreta,Diego Urreta,sa3060808,,,,,,left_only
dantevachini,Dante Vachini,sa3060809,,,,,,left_only
maxvaisvila,Max Vaisvila,sa3060810,,,,,,left_only
ericvaldez,Eric Valdez,sa3060811,,,,,,left_only
jorgevaldes,Jorge Valdes,sa3060812,,,,,,left_only
alexvalentin,Alex Valentin,sa3060813,,,,,,left_only
karehvalentin,Kareh Valentin,sa3060814,,,,,,left_only
tomasvalincius,Tomas Valincius,sa3060815,,,,,,left_only
michaelvallone,Michael Vallone,sa3060816,,,,,,left_only
tylervandyke,Tyler Van Dyke,sa3060817,,,,,,left_only
chasevanameyde,Chase Van Ameyde,sa3060818,,,,,,left_only
ryanvandewater,Ryan VanDeWater,sa3060819,,,,,,left_only
vinnievanderwel,Vinnie Van der Wel,sa3060820,,,,,,left_only
jesusvanegas,Jesus Vanegas,sa3060821,,,,,,left_only
carsonvanhaaren,Carson Van Haaren,sa3060822,,,,,,left_only
jonathonvanness,Jonathon Van Ness,sa3060823,,,,,,left_only
matthewvanostenbridge,Matthew VanOstenbridge,sa3060824,,,,,,left_only
ericvanvalkenburg,Eric Van Valkenburg,sa3060825,,,,,,left_only
natevargas,Nate Vargas,sa3060826,,,,,,left_only
nathanielvarnier,Nathaniel Varnier,sa3060827,,,,,,left_only
willvasseur,Will Vasseur,sa3060828,,,,,,left_only
joshvaughn,Josh Vaughn,sa3060829,,,,,,left_only
javiervazquez,Javier Vazquez,sa3060830,,,,,,left_only
paulvazquez,Paul Vazquez,sa3060831,,,,,,left_only
kentaviousveal,Kentavious Veal,sa3060832,,,,,,left_only
lucasvega,Lucas Vega,sa3060833,,,,,,left_only
patrickveintimilla,Patrick Veintimilla,sa3060834,,,,,,left_only
dustyvela,Dusty Vela,sa3060835,,,,,,left_only
tyvelardo,Ty Velardo,sa3060836,,,,,,left_only
adenvelasquez,Aden Velasquez,sa3060837,,,,,,left_only
vincevenditti,Vince Venditti,sa3060838,,,,,,left_only
nickventeicher,Nick Venteicher,sa3060839,,,,,,left_only
bostonvest,Boston Vest,sa3060840,,,,,,left_only
jeremyvest,Jeremy Vest,sa3060841,,,,,,left_only
elvisvictoriano,Elvis Victoriano,sa3060842,,,,,,left_only
patrickvienne,Patrick Vienne,sa3060843,,,,,,left_only
jakevillar,Jake Villar,sa3060844,,,,,,left_only
juanvillarreal,Juan Villarreal,sa3060845,,,,,,left_only
tylervivacqua,Tyler ViVacqua,sa3060846,,,,,,left_only
dylanvolantis,Dylan Volantis,sa3060847,,,,,,left_only
derekvolz,Derek Volz,sa3060848,,,,,,left_only
cartervrabel,Carter Vrabel,sa3060849,,,,,,left_only
jasonwachs,Jason Wachs,sa3060850,,,,,,left_only
alexwade,Alex Wade,sa3060851,,,,,,left_only
ericwainwright,Eric Wainwright,sa3060852,,,,,,left_only
jackwajda,Jack Wajda,sa3060853,,,,,,left_only
noahwaldeck,Noah Waldeck,sa3060854,,,,,,left_only
jacksonwalker,Jackson Walker,sa3060855,,,,,,left_only
weswalker,Wes Walker,sa3060856,,,,,,left_only
jonnywall,Jonny Wall,sa3060857,,,,,,left_only
micajahwall,Micajah Wall,sa3060858,,,,,,left_only
keithwallace,Keith Wallace,sa3060859,,,,,,left_only
cooperwalls,Cooper Walls,sa3060860,,,,,,left_only
charliewalsh,Charlie Walsh,sa3060861,,,,,,left_only
connorwalsh,Connor Walsh,sa3060862,,,,,,left_only
nicholaswalsh,Nicholas Walsh,sa3060863,,,,,,left_only
gavinwalters,Gavin Walters,sa3060865,,,,,,left_only
tywalton,Ty Walton,sa3060866,,,,,,left_only
wadewalton,Wade Walton,sa3060867,,,,,,left_only
cadenwanless,Caden Wanless,sa3060868,,,,,,left_only
brooksward,Brooks Ward,sa3060869,,,,,,left_only
oliverward,Oliver Ward,sa3060870,,,,,,left_only
jamesward,James Ward,sa3060871,,,,,,left_only
parkerwarner,Parker Warner,sa3060872,,,,,,left_only
hunterwarren,Hunter Warren,sa3060873,,,,,,left_only
micahwascom,Micah Wascom,sa3060874,,,,,,left_only
karsenwaslefsky,Karsen Waslefsky,sa3060875,,,,,,left_only
benwaterman,Ben Waterman,sa3060876,,,,,,left_only
landonwaters,Landon Waters,sa3060877,,,,,,left_only
wyliewaters,Wylie Waters,sa3060878,,,,,,left_only
grantwatkins,Grant Watkins,sa3060879,,,,,,left_only
reynwatson,Reyn Watson,sa3060880,,,,,,left_only
rexwatson,Rex Watson,sa3060881,,,,,,left_only
binowatters,Bino Watters,sa3060882,,,,,,left_only
colewatterson,Cole Watterson,sa3060883,,,,,,left_only
bradywatts,Brady Watts,sa3060884,,,,,,left_only
landonwaugh,Landon Waugh,sa3060885,,,,,,left_only
jakobwax,Jakob Wax,sa3060886,,,,,,left_only
treyway,Trey Way,sa3060887,,,,,,left_only
jakeweaver,Jake Weaver,sa3060888,,,,,,left_only
myleswebb,Myles Webb,sa3060889,,,,,,left_only
truittwebb,Truitt Webb,sa3060890,,,,,,left_only
