name,pos_string,player_mlb_org,player_age,abbrev,contract_type,contract_years,contract_dollars,fp_atc,fp_alt,alt-atc,fp_avg,fp_e,atc-e
Tim Tawa,2B/1B/OF/UTIL,ARI,27.0,,,,,100.489014,98.083721,-2.4052930000000003,99.2863675,148.0,-47.510986
Jack Suwinski,OF/UTIL,PIT,27.0,,,,,125.186782,122.721871,-2.4649110000000007,123.9543265,147.0,-21.81321800000001
Walker Jenkins,OF/UTIL,,,ORl,aa,,0.0,69.286118,68.613573,-0.6725449999999995,68.94984550000001,147.0,-77.713882
Jonny DeLuca,OF/UTIL,TBR,27.0,,,,,182.45969,177.51182000000003,-4.947869999999995,179.98575500000004,143.0,39.45969000000002
Jahmai Jones,OF/UTIL,DET,28.0,,,,,102.463056,103.8073,1.3442439999999891,103.135178,143.0,-40.53694399999999
Davis Schneider,2B/OF/UTIL,TOR,27.0,,,,,241.40413500000005,235.606692,-5.797443000000016,238.50541350000003,140.0,101.40413500000004
Johan Rojas,OF/UTIL,PHI,25.0,,,,,69.769746,67.313826,-2.455919999999992,68.541786,130.0,-60.230254
Hunter Renfroe,OF/UTIL,FA,34.0,,,,,,,,,,
Spencer Jones,OF/UTIL,,,MJ,aa,,0.0,29.6401,27.442058,-2.1980420000000045,28.541079,128.0,-98.3599
JJ Bleday,OF/UTIL,CIN,28.0,,,,,235.648397,236.20338,0.5549829999999929,235.9258885,128.0,107.648397
Jason Heyward,OF/UTIL,FA,36.0,,,,,,,,,,
Enrique Hernandez,3B/1B/OF/UTIL,FA,34.0,,,,,158.41477600000002,160.663588,2.2488119999999867,159.539182,125.0,33.41477600000002
Max Kepler,OF/UTIL,FA,33.0,MJ,aaa_opt,1.0,0.0,107.043569,108.41531100000002,1.3717420000000118,107.72944,123.0,-15.956430999999997
Tyler Austin,OF/UTIL,,,,,,,173.721327,177.977489,4.256161999999989,175.84940799999998,122.0,51.721327
Gabriel Rincones Jr.,OF/UTIL,,,,,,,21.386555900000005,18.8783998,-2.5081561000000043,20.13247785,121.0,-99.6134441
Zach Dezenzo,OF/UTIL,HOU,26.0,,,,,54.3803109,52.771955,-1.6083558999999994,53.57613295,121.0,-66.6196891
Junior Perez,OF/UTIL,,,,,,,35.37484359999999,34.85455699999999,-0.5202865999999986,35.1147003,121.0,-85.62515640000001
Blake Perkins,OF/UTIL,MIL,29.0,,,,,146.78873,141.35068,-5.438049999999976,144.069705,120.0,26.788729999999987
Heston Kjerstad,OF/UTIL,BAL,27.0,DET,aa,,0.0,22.4714444,21.83984,-0.631604399999997,22.155642200000003,119.0,-96.5285556
Alex Call,OF/UTIL,LAD,31.0,,,,,113.090654,109.676886,-3.4137679999999904,111.38377,116.0,-2.9093459999999998
Nick Loftin,OF/UTIL,KCR,27.0,,,,,83.22853699999999,81.663803,-1.5647339999999872,82.44617,115.0,-31.77146300000001
Adam Frazier,2B/OF/UTIL,FA,34.0,,,,,164.89511000000002,159.73658999999998,-5.158520000000038,162.31585,114.0,50.89511000000002
Will Brennan,OF/UTIL,FA,28.0,,,,,,,,,,
John Rave,OF/UTIL,KCR,28.0,,,,,93.354088,87.798284,-5.555804000000009,90.576186,111.0,-17.645911999999996
Denzel Clarke,OF/UTIL,ATH,26.0,,,,,250.34347,235.48099,-14.862480000000003,242.91223,111.0,139.34347
Kyren Paris,2B/OF/UTIL,LAA,24.0,,,,,38.65485,37.52065,-1.1342,38.08775,110.0,-71.34514999999999
Emmanuel Rodriguez,OF/UTIL,,,DCT,aa,,0.0,33.608562,32.581543,-1.0270189999999957,33.0950525,108.0,-74.391438
Chris Taylor,OF/UTIL,FA,35.0,,,,,134.36935100000002,136.717708,2.3483569999999645,135.5435295,106.0,28.369351000000023
Luis Matos,OF/UTIL,SFG,24.0,,,,,105.2606,105.235464,-0.0251360000000175,105.248032,105.0,0.2606000000000108
Alejandro Osuna,OF/UTIL,TEX,23.0,,,,,67.58623600000001,66.893961,-0.6922750000000093,67.24009850000002,105.0,-37.41376399999999
Zac Veen,OF/UTIL,COL,24.0,RW,contract,7.0,1.0,81.08733099999999,82.27432800000001,1.1869970000000194,81.6808295,102.0,-20.912669000000008
Alexander Canario,OF/UTIL,FA,26.0,,,,,,,,,,
Bryce Johnson,OF/UTIL,SDP,30.0,,,,,110.619698,103.511041,-7.108656999999994,107.0653695,100.0,10.619698
Griffin Conine,OF/UTIL,MIA,28.0,,,,,234.217,214.61664,-19.600359999999995,224.41682000000003,99.0,135.217
Jett Williams,2B/SS/OF/UTIL,,,SZ,aa,,0.0,55.39939,53.175901,-2.2234889999999936,54.2876455,98.0,-42.60061
Jose Siri,OF/UTIL,FA,30.0,,,,,23.7506582,24.187694,0.4370358000000003,23.9691761,98.0,-74.2493418
Dylan Carlson,OF/UTIL,FA,27.0,SF,cut,3.0,2.15,52.002822,53.97507,1.9722479999999931,52.988946,98.0,-45.997178
Colby Thomas,OF/UTIL,ATH,25.0,,,,,191.81074400000003,185.308109,-6.502635000000026,188.55942650000003,98.0,93.81074400000004
Ji Hwan Bae,OF/UTIL,NYM,26.0,,,,,28.031347,27.092095,-0.9392519999999962,27.561721,96.0,-67.968653
Mark Canha,OF/UTIL,FA,37.0,,,,,85.607866,88.59767000000001,2.9898040000000066,87.102768,95.0,-9.392134
Taylor Trammell,OF/UTIL,HOU,28.0,,,,,34.4544732,34.086374,-0.3680992000000032,34.2704236,94.0,-59.5455268
Jhonkensy Noel,OF/UTIL,BAL,24.0,,,,,20.2982495,19.210556,-1.0876935000000003,19.75440275,93.0,-72.7017505
Jorge Mateo,SS/OF/UTIL,ATL,31.0,,,,,126.06282,123.33826,-2.7245599999999968,124.70054,93.0,33.06282
Jarred Kelenic,OF/UTIL,CHW,26.0,,,,,65.017482,66.96520000000001,1.947718000000009,65.991341,93.0,-27.982518
Jacob Melton,OF/UTIL,TBR,25.0,,,,,106.129075,102.839172,-3.289902999999996,104.4841235,91.0,15.129075
Manuel Margot,OF/UTIL,DET,31.0,,,,,41.1582569,45.995194,4.8369371,43.57672545,90.0,-48.8417431
Justyn-Henry Malloy,OF/UTIL,TBR,26.0,,,,,135.568596,135.812962,0.2443659999999852,135.69077900000002,89.0,46.568596000000014
Tyler Black,1B/OF/UTIL,MIL,25.0,CR,aa,,0.0,0.0,12.524224,0.0,0.0,89.0,-89.0
Tyler Tolbert,OF/UTIL,KCR,28.0,,,,,80.22873200000001,68.701128,-11.52760400000001,74.46493000000001,87.0,-6.771267999999992
Leody Taveras,OF/UTIL,BAL,27.0,,,,,58.138358,59.409834,1.271476000000007,58.774096,85.0,-26.861642000000003
Austin Slater,OF/UTIL,FA,33.0,,,,,110.50640400000002,111.150162,0.6437579999999912,110.828283,85.0,25.506404000000018
Joey Wiemer,OF/UTIL,WSN,27.0,,,,,75.44528299999999,76.10006099999998,0.6547779999999932,75.77267199999999,85.0,-9.55471700000001
Gabriel Gonzalez,OF/UTIL,,,,,,,31.1226412,31.4654965,0.3428552999999965,31.29406885,83.0,-51.8773588
Pedro Leon,OF/UTIL,,,,,,,13.4153823,13.357038899999996,-0.0583434000000018,13.386210599999998,83.0,-69.5846177
DaShawn Keirsey Jr.,OF/UTIL,ATL,29.0,,,,,31.34311,25.866567000000003,-5.476542999999996,28.6048385,81.0,-49.65689
Sam Haggerty,OF/UTIL,TEX,32.0,,,,,153.60552,151.24811,-2.357410000000016,152.426815,81.0,72.60552000000001
Cody Freeman,2B/OF/UTIL,TEX,25.0,,,,,118.623032,112.310517,-6.312514999999991,115.4667745,78.0,40.623032
Travis Jankowski,OF/UTIL,FA,35.0,,,,,,,,,,
Seth Brown,OF/UTIL,ATH,33.0,,,,,,,,,,
Cavan Biggio,OF/UTIL,FA,31.0,,,,,,,,,,
Braden Montgomery,OF/UTIL,,,BS,aa,,0.0,81.154663,80.919664,-0.2349990000000019,81.03716349999999,76.0,5.154662999999999
Tommy Troy,2B/OF/UTIL,,,,,,,25.7472668,25.265302,-0.4819648000000036,25.5062844,75.0,-49.2527332
Enrique Bradfield Jr.,OF/UTIL,,,DET,aa,,0.0,,,,,,
Jeremiah Jackson,3B/OF/UTIL,BAL,26.0,,,,,141.307293,138.939124,-2.368168999999994,140.12320849999998,70.0,71.30729299999999
Everson Pereira,OF/UTIL,CHW,25.0,,,,,157.571971,146.948688,-10.623282999999986,152.2603295,70.0,87.57197099999999
Nate Eaton,3B/OF/UTIL,BOS,29.0,,,,,71.224706,67.15914800000002,-4.065557999999982,69.191927,70.0,1.2247059999999976
Jacob Hurtubise,OF/UTIL,SEA,28.0,,,,,,,,,,
Bryce Teodosio,OF/UTIL,LAA,27.0,,,,,130.79122999999998,124.160432,-6.630797999999999,127.475831,70.0,60.79122999999999
Brandon Lockridge,OF/UTIL,MIL,29.0,,,,,43.255874000000006,40.773398,-2.482476000000005,42.014636,68.0,-24.744125999999994
Johnathan Rodriguez,OF/UTIL,CLE,26.0,,,,,125.047183,114.411646,-10.635537,119.7294145,68.0,57.04718299999999
Chas McCormick,OF/UTIL,FA,31.0,,,,,73.425051,73.16303299999998,-0.2620180000000118,73.29404199999999,68.0,5.425050999999996
Samad Taylor,2B/OF/UTIL,SEA,27.0,,,,,21.5643973,20.719378,-0.8450193000000006,21.14188765,67.0,-45.4356027
Troy Johnston,1B/OF/UTIL,COL,29.0,,,,,171.55097999999998,164.09918000000002,-7.451799999999963,167.82508,66.0,105.55097999999998
Tyler Wade,OF/UTIL,TEX,31.0,,,,,28.114706,27.510976,-0.6037299999999988,27.812841,65.0,-36.885294
Derek Hill,OF/UTIL,CHW,30.0,,,,,86.19960999999999,87.771481,1.5718710000000016,86.9855455,63.0,23.199609999999996
Corey Julks,OF/UTIL,FA,30.0,,,,,,,,,,
Sterlin Thompson,OF/UTIL,,,,,,,23.1843123,23.339842999999995,0.1555306999999928,23.26207765,61.0,-37.8156877
Garrett Hampson,OF/UTIL,CIN,31.0,,,,,29.775249,30.928274,1.153024999999996,30.3517615,60.0,-30.224751
Jorge Barrosa,OF/UTIL,ARI,25.0,,,,,102.89251,101.696346,-1.196163999999996,102.294428,59.0,43.89251
Drew Gilbert,OF/UTIL,SFG,25.0,,,,,139.44329,134.431183,-5.012106999999986,136.93723649999998,59.0,80.44328999999999
Joey Loperfido,OF/UTIL,TOR,27.0,,,,,43.381953,41.145065,-2.2368879999999933,42.263509,56.0,-12.618047000000004
Braiden Ward,OF/UTIL,,,,,,,,,,,,
Michael Siani,OF/UTIL,LAD,26.0,,,,,0.0,10.738546,0.0,0.0,55.0,-55.0
Akil Baddoo,OF/UTIL,MIL,27.0,,,,,26.780955,24.799326,-1.981628999999998,25.7901405,55.0,-28.219045
Max Clark,OF/UTIL,,,DET,aa,,0.0,,,,,,
Henry Bolte,OF/UTIL,,,,,,,,,,,,
Steward Berroa,OF/UTIL,MIL,27.0,,,,,0.0,12.372085899999998,0.0,0.0,52.0,-52.0
Rece Hinds,OF/UTIL,CIN,25.0,,,,,36.8546934,33.814988,-3.0397053999999954,35.3348407,50.0,-13.145306600000003
Cameron Cauley,2B/SS/OF/UTIL,,,,,,,,,,,,
Kahlil Watson,OF/UTIL,,,,,,,14.315397100000002,14.7994304,0.4840332999999965,14.55741375,48.0,-33.6846029
Oscar Gonzalez,OF/UTIL,FA,28.0,,,,,,,,,,
Jonatan Clase,OF/UTIL,TOR,24.0,,,,,21.3028324,21.558838,0.2560056000000017,21.4308352,46.0,-24.6971676
Stuart Fairchild,OF/UTIL,CLE,30.0,,,,,16.8462865,16.5263331,-0.3199534000000028,16.6863098,45.0,-28.1537135
Michael Helman,OF/UTIL,TEX,30.0,,,,,94.809721,90.821922,-3.987798999999995,92.8158215,45.0,49.809721
Payton Eeles,2B/SS/OF/UTIL,,,,,,,,,,,,
